Date,city,Consumption_GWh,temperature_2m_max,temperature_2m_mean,temperature_2m_min,apparent_temperature_max,apparent_temperature_mean,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,weather_code,wind_speed_10m_max,wind_gusts_10m_max,et0_fao_evapotranspiration
10/21/2023,dubai,158.5,36,30.4,25.6,39.2,34.5,30.5,0,0,0,0,0,0,20.2,34.6,5.1
10/22/2023,dubai,153.57,37.8,30.7,25.4,38,32.6,26.7,0,0,0,0,0,0,24.6,38.5,6.1
10/23/2023,dubai,143.07,37.1,30.1,24.5,38.2,33.1,28.5,0,0,0,0,0,0,20.5,34.6,5.26
10/24/2023,dubai,159,35.4,29.3,24.4,38,33.1,28.8,0,0,0,0,0,1,18.8,31.7,4.74
10/25/2023,dubai,153.07,35.4,29.6,24.5,38.5,33.4,28.9,1.2,1.2,0,0,1,55,19.1,31,4.59
10/26/2023,dubai,158.13,31.9,27.6,24.7,32.3,29.2,26.4,6.7,6.7,0,0,5,63,30.1,45.4,4.11
10/27/2023,dubai,156.3,29.8,26.3,23,33.6,29.7,25.5,1.3,1.3,0,0,2,55,14,24.8,3.81
10/28/2023,dubai,141.71,31.6,27,22.2,35,30,25.4,0,0,0,0,0,1,13,22.7,4.15
10/29/2023,dubai,144.4,33.2,27.9,23,35.1,30,25.5,0,0,0,0,0,3,22.4,32.8,4.74
10/30/2023,dubai,157.47,34.7,28.7,23.3,36.1,30.3,25.8,0,0,0,0,0,3,22.8,38.2,5.23
10/31/2023,dubai,156.1,35.2,29.1,23,35.4,30.2,24.8,0,0,0,0,0,3,22.2,34.6,5.44
11/1/2023,dubai,149.79,38.1,29.6,23,35.8,29.6,23,0,0,0,0,0,3,26,41,6.19
11/2/2023,dubai,151.17,36.3,29.6,24.4,35.1,28.9,22.5,0,0,0,0,0,3,22.9,36,6.65
11/3/2023,dubai,162.78,34,27.9,22.6,33.3,28.5,21.1,0,0,0,0,0,3,19.5,32.4,5.63
11/4/2023,dubai,144.08,32,28.5,25.3,32.7,30.5,28.7,0,0,0,0,0,1,23.1,37.4,4.9
11/5/2023,dubai,155.47,32,28,24.1,31.7,28.6,25.1,0,0,0,0,0,3,24.1,37.8,5.51
11/6/2023,dubai,147.98,32.4,27.6,22.7,31.7,27.6,23.1,0,0,0,0,0,1,25.1,41,5.54
11/7/2023,dubai,147.82,31.1,26.9,22,32.5,27.8,22.9,0,0,0,0,0,2,20.8,32,4.62
11/8/2023,dubai,160.99,31.1,26.4,21.4,33,27.7,22.5,0.1,0.1,0,0,1,51,19.3,31.7,4.34
11/9/2023,dubai,158.25,33.5,27.3,21.6,32.2,27.5,24.3,0,0,0,0,0,1,19.2,29.5,5.28
11/10/2023,dubai,158.14,33.9,27.1,21.6,33.9,27.5,22.5,0,0,0,0,0,3,22.4,36,5.15
11/11/2023,dubai,163.05,34.1,26.7,20.2,33.1,26.4,19.2,0,0,0,0,0,3,26.1,39.2,5.24
11/12/2023,dubai,150.21,34.5,26.2,19,30.5,25.3,19,0,0,0,0,0,3,16.6,29.9,5.28
11/13/2023,dubai,156.82,33.4,24.9,17,31.3,23.6,15.2,0,0,0,0,0,3,27.2,41.8,5.09
11/14/2023,dubai,146.9,33.4,24.9,16.4,31.4,23.3,13,0,0,0,0,0,3,17,32,5.13
11/15/2023,dubai,153.24,34.2,27.6,21.3,32.8,26.4,19.4,0,0,0,0,0,3,24.3,38.2,5.64
11/16/2023,dubai,148.7,32.8,27.1,23.9,32.2,26.6,21.9,0,0,0,0,0,3,30.5,45,5.35
11/17/2023,dubai,150.97,26.8,23.6,21,29.7,25.3,22,12.5,12.5,0,0,7,63,18.2,25.9,2.84
11/18/2023,dubai,155.95,28.4,24.1,19.8,29.6,25.7,21.1,0,0,0,0,0,1,14.5,24.8,3.53
11/19/2023,dubai,141.82,29.4,23.9,19.1,31,25.1,20.1,0,0,0,0,0,0,18,31,3.87
11/20/2023,dubai,170.92,32.1,25.9,20.1,30.6,26.2,22,0,0,0,0,0,3,25.9,41.8,4.74
11/21/2023,dubai,139.94,32.4,26.7,22.1,31.4,27.2,22.6,0,0,0,0,0,3,27.1,42.1,5
11/22/2023,dubai,137.86,30.1,25.8,21,31.9,26.9,22.8,0.1,0.1,0,0,1,51,25.8,41,4.3
11/23/2023,dubai,161.58,29.9,25.3,21.8,31.2,26.5,23.4,0,0,0,0,0,2,21.2,32.8,4.03
11/24/2023,dubai,157.92,28.9,23.6,18.5,28.8,24.6,19.2,0,0,0,0,0,2,17.1,30.2,3.66
11/25/2023,dubai,156.24,27.2,24.5,21.3,27.7,25.6,23.5,0.8,0.8,0,0,6,51,20.9,35.3,3.62
11/26/2023,dubai,156.28,29.5,24.3,18.6,30.8,25,19.3,0,0,0,0,0,3,21.6,34.2,3.96
11/27/2023,dubai,149.88,28.9,24,19.5,29.5,25.1,20.5,0,0,0,0,0,3,16.3,26.6,3.77
11/28/2023,dubai,141.03,29.7,24.2,19.1,30.6,25.7,20.1,0,0,0,0,0,2,14.8,25.9,3.62
11/29/2023,dubai,150.76,29.5,24.8,20.4,30.5,25.9,21.7,0,0,0,0,0,3,23,36.4,4.11
11/30/2023,dubai,143.23,27.6,24.2,20.9,27.7,24.8,20.8,0,0,0,0,0,2,20.2,33.8,3.95
12/1/2023,dubai,159.75,28.2,22.9,17.5,29.4,23.7,17.7,0,0,0,0,0,0,16.4,27.4,3.54
12/2/2023,dubai,148.53,28.4,23.4,18.3,29.9,24.5,19.1,0,0,0,0,0,0,17.9,31,3.43
12/3/2023,dubai,141.75,29.1,23.6,18.1,30.1,24.8,19.4,0,0,0,0,0,1,22.3,35.6,3.57
12/4/2023,dubai,146.79,30,23.8,18,30.4,24.9,19,0,0,0,0,0,3,22.6,36.4,3.75
12/5/2023,dubai,154.13,29.5,24.4,19.7,30.3,25.7,21.3,0,0,0,0,0,3,16.6,28.4,3.76
12/6/2023,dubai,144.36,29.3,24.3,18.6,29.6,25.5,19.4,0,0,0,0,0,0,21.3,34.2,3.78
12/7/2023,dubai,141.78,27.8,23,17.9,28.8,23.8,18.6,0,0,0,0,0,0,18.4,31.3,3.51
12/8/2023,dubai,152.44,27.5,22.5,17.3,28.5,23.4,17.9,0,0,0,0,0,1,13.8,23,3.34
12/9/2023,dubai,152.45,29.2,22.1,15.9,28,22.2,15.8,0,0,0,0,0,3,22.1,34.9,3.67
12/10/2023,dubai,144.93,27.8,22.3,17,28,22.4,17.6,0,0,0,0,0,2,16.6,27.7,3.66
12/11/2023,dubai,145.29,27.2,21.9,16.1,27.7,21.7,15.4,0,0,0,0,0,2,14.3,24.8,3.6
12/12/2023,dubai,152.32,26.8,21.1,14.3,26.2,20.6,13.1,0,0,0,0,0,3,13,22.7,3.48
12/13/2023,dubai,135.52,27.8,21,14.2,26.1,20.2,13.7,0,0,0,0,0,3,19.3,28.4,3.74
12/14/2023,dubai,135.93,27.3,21.2,14.5,24,19.1,12.8,0,0,0,0,0,1,26.3,41.4,4.58
12/15/2023,dubai,142.82,25.4,23,21.1,21.8,20.3,18.8,0,0,0,0,0,3,30.6,46.8,5.38
12/16/2023,dubai,147.87,27.5,21.5,15.4,25.7,20.4,14.2,0,0,0,0,0,1,22.1,32.8,4.04
12/17/2023,dubai,153.11,28.6,21.6,16.4,23.7,18.5,13.4,0,0,0,0,0,0,19.7,32,5.28
12/18/2023,dubai,164.75,28.7,20.3,13.4,25.1,17.2,9.7,0,0,0,0,0,0,19.4,34.6,4.79
12/19/2023,dubai,158.58,26.6,19.8,13,24.9,18.4,11.2,0,0,0,0,0,3,16.7,24.5,3.57
12/20/2023,dubai,148.4,26.8,21.1,15,26.4,20.3,14,0,0,0,0,0,3,22.5,33.8,3.6
12/21/2023,dubai,149.81,25.6,20.7,15.8,24.1,20.1,15,0,0,0,0,0,1,23.2,36.4,3.31
12/22/2023,dubai,139.97,25.9,21,16.5,24.4,20,14.9,0,0,0,0,0,3,14,25.2,3.46
12/23/2023,dubai,149.81,25.5,20.2,14.9,25.2,19.5,13.6,0,0,0,0,0,3,16.1,25.9,3.37
12/24/2023,dubai,147.11,26.8,20.8,15.3,25.9,20.2,14.8,0,0,0,0,0,3,14.6,24.1,3.39
12/25/2023,dubai,153.23,27.4,21.4,15.8,27.9,22.4,16.5,0,0,0,0,0,3,16.9,27.4,3.03
12/26/2023,dubai,141.73,28.4,23.5,19.7,28.2,25,21.5,0,0,0,0,0,1,23.2,37.1,3.38
12/27/2023,dubai,155.19,27.1,22.1,17.6,28.2,23.3,18.1,0,0,0,0,0,0,15.9,27,3.08
12/28/2023,dubai,165.33,25.8,20.4,16.2,26.5,21.4,16.8,0,0,0,0,0,3,15.7,25.6,2.64
12/29/2023,dubai,148.91,26.5,20.8,15.5,27.5,21.8,15.8,0,0,0,0,0,3,16.6,28.4,2.97
12/30/2023,dubai,154.02,27.6,21.2,16,27.8,22.1,16.2,0,0,0,0,0,0,18.1,28.8,3.08
12/31/2023,dubai,156.9,26.1,21.5,16,26.7,23,16.7,0.1,0.1,0,0,1,51,23.3,36.4,2.6
1/1/2024,dubai,145.99,26.6,22.6,19,27.4,23.5,20.3,0,0,0,0,0,1,23.6,36,3.31
1/1/2023,qatar,113.25,22.3,18.4,15.2,19.4,16.4,13.8,0,0,0,0,0,2,26.5,39.6,3.38
1/2/2023,qatar,113.01,20.4,17.6,15.4,17.6,15.9,14.2,3.6,3.6,0,0,4,61,31.4,48.6,2.27
1/3/2023,qatar,134.85,19.2,16.5,14.9,18.6,15.9,14.1,12.2,12.2,0,0,11,63,19.4,28.1,1.65
1/4/2023,qatar,113.92,21.8,18.4,15.4,22.2,18.9,15.6,1.2,1.2,0,0,2,55,20.1,29.2,1.93
1/5/2023,qatar,127.03,22,18.3,15.8,22.8,18.5,14.7,0.8,0.8,0,0,3,53,23.9,35.3,1.83
1/6/2023,qatar,101.5,17.7,16.3,15.1,17.2,15.9,14.4,49.3,49.3,0,0,22,63,18.7,29.2,0.65
1/7/2023,qatar,113.4,19.3,16.3,13.8,18.4,15.5,13,13.2,13.2,0,0,13,63,18.1,28.4,1.52
1/8/2023,qatar,133.24,18.9,15.5,12.3,17.8,14.1,11.1,0,0,0,0,0,2,16.6,27,2.5
1/9/2023,qatar,108.9,19.2,15.5,11.7,18,14.6,10.2,0,0,0,0,0,3,16.8,23.8,1.71
1/10/2023,qatar,114.77,19.4,16.9,13.6,18.9,15.1,10.3,2.9,2.9,0,0,7,61,30.9,45,1.52
1/11/2023,qatar,128.05,16.8,14.6,12.8,13.6,11.3,9.2,0,0,0,0,0,3,30.6,46.4,2.27
1/12/2023,qatar,113.98,16.5,14.4,12.6,13.8,12,9.6,0,0,0,0,0,3,21.7,34.2,2.07
1/13/2023,qatar,122.44,20.8,16.3,12.9,21.5,16.1,11.5,0.4,0.4,0,0,2,51,15.5,24.1,2.3
1/14/2023,qatar,123.53,21.1,17.6,14.5,20.5,17.7,14.7,3.2,3.2,0,0,7,53,19.7,31,1.98
1/15/2023,qatar,126.09,23.4,19,15.1,24,19.4,15,0,0,0,0,0,3,16.8,27,2.35
1/16/2023,qatar,134.22,23.3,18.8,15.3,24.5,19.8,16.1,0,0,0,0,0,2,12.9,17.6,2.37
1/17/2023,qatar,109.23,23.6,19.6,14.8,24,19,11.5,0,0,0,0,0,3,35.9,61.6,2.66
1/18/2023,qatar,124.55,17.3,15,13.3,13.8,11.7,10.1,0,0,0,0,0,3,33,50,2.49
1/19/2023,qatar,132.11,17.9,15.1,13,14.9,12.3,9.8,0,0,0,0,0,3,29.7,45.4,2.46
1/20/2023,qatar,110.29,18.9,15.3,12.9,18.3,14.1,11.2,0,0,0,0,0,3,18.5,27.4,2.31
1/21/2023,qatar,132.5,19.9,15.3,12.4,19.8,14.4,11.2,0,0,0,0,0,2,13.4,20.2,2.61
1/22/2023,qatar,113.13,21.8,16.2,11.8,21.9,15.7,10.6,0,0,0,0,0,3,17.1,26.6,2.54
1/23/2023,qatar,107.62,20.5,16.9,14,21.4,17.2,13.9,1,1,0,0,4,51,15,22.3,1.71
1/24/2023,qatar,111.24,21.5,16.1,13.5,21.8,15.8,13.1,5.3,5.3,0,0,4,63,21.7,33.1,2.28
1/25/2023,qatar,138.6,20.4,16.9,13.8,20.3,16.3,13.5,0.4,0.4,0,0,3,51,23.2,37.1,2.37
1/26/2023,qatar,131.31,19.4,16.3,13.8,19.7,16.3,13.5,14.2,14.2,0,0,12,63,20.9,32.4,1.57
1/27/2023,qatar,123.48,20.1,16.2,13.2,16.9,13.7,10.5,0.9,0.9,0,0,2,53,33.4,49.3,2.91
1/28/2023,qatar,117.85,18.5,14.9,12.4,15.4,12.1,10.2,0,0,0,0,0,1,29,42.1,3.04
1/29/2023,qatar,132.9,18.6,14.5,10.2,17.1,12.5,8,0,0,0,0,0,2,15.9,24.5,3.02
1/30/2023,qatar,123.88,21.2,14.2,9.2,18.1,11.5,6.2,0,0,0,0,0,2,17.9,27.7,3.53
1/31/2023,qatar,126.15,23.5,16.6,11.1,20.5,14,8.1,0,0,0,0,0,2,27.8,42.5,3.69
2/1/2023,qatar,105.58,27.3,20.3,16.4,25.8,18.3,12.7,0,0,0,0,0,3,29.9,42.8,4.3
2/2/2023,qatar,108.05,24.4,19,14.8,25.2,19.5,15.3,0,0,0,0,0,3,24,34.9,2.87
2/3/2023,qatar,125.89,22.3,18.1,14.1,18.4,15.8,12.1,0,0,0,0,0,3,32.8,48.2,3.73
2/4/2023,qatar,125.39,19.4,15.5,12.5,17.5,13.7,11,0,0,0,0,0,0,20.1,33.1,3.01
2/5/2023,qatar,127.71,22.4,16.5,11.4,21.8,15.8,10.5,0,0,0,0,0,0,11.4,17.3,3.11
2/6/2023,qatar,114.49,26.3,18.8,12.1,23.8,17.1,10.9,0,0,0,0,0,1,25,39.2,4.38
2/7/2023,qatar,130.72,30.8,22.3,17.4,28.1,20.1,15.8,0,0,0,0,0,3,23.6,36.7,5.35
2/8/2023,qatar,106.9,23.7,19.2,15.9,19.7,16.2,12.9,0,0,0,0,0,3,28.1,44.3,4.62
2/9/2023,qatar,125.62,20.5,17.2,14.8,15.7,13,11.2,0,0,0,0,0,3,32.5,50,4.95
2/10/2023,qatar,106.54,19,15.8,13.4,14.2,11.5,9.8,0,0,0,0,0,3,31.1,48.6,4.47
2/11/2023,qatar,122.67,23.4,17.3,12.5,21.7,15.6,10,0,0,0,0,0,1,17.3,26.3,3.68
2/12/2023,qatar,124.57,28.1,19.1,13.2,25.2,17.8,12.6,0,0,0,0,0,3,19.9,31.7,4.07
2/13/2023,qatar,131.06,28.5,21.2,16.5,27.6,20.3,15.9,0,0,0,0,0,3,16.6,23.8,4.29
2/14/2023,qatar,120.88,29.3,21,14.8,28.3,20.3,15.2,0,0,0,0,0,3,18.6,26.6,4.55
2/15/2023,qatar,107.52,32.4,24.7,19.3,28,21.1,16.4,0,0,0,0,0,3,30.8,43.9,7.21
2/16/2023,qatar,131.69,22.5,18.5,16,19.2,15.5,12.7,0,0,0,0,0,3,37.2,56.5,3.85
2/17/2023,qatar,126.72,20,17.1,14.8,14.2,12.1,10.5,0,0,0,0,0,0,41,62.6,4.89
2/18/2023,qatar,120.35,19.1,16,13.8,14,11.4,10,0,0,0,0,0,3,35.1,53.6,4.46
2/19/2023,qatar,126.63,20.2,16,13.4,16.1,12.2,9.7,0,0,0,0,0,3,29.6,46.8,4.2
2/20/2023,qatar,110.01,20.5,16.5,13.5,16.2,12.7,9.9,0,0,0,0,0,3,29.6,46.8,4.57
2/21/2023,qatar,111.55,24.4,18,12.8,21,15.1,10.1,0,0,0,0,0,3,14.8,26.6,4.5
2/22/2023,qatar,132.84,28.6,20.5,12.4,25.2,17.6,9.5,0,0,0,0,0,3,12.3,20.5,4.86
2/23/2023,qatar,135.03,30.9,22.2,14.8,25.8,18.1,11,0,0,0,0,0,0,23,37.4,6.79
2/24/2023,qatar,110.77,33,23.9,16.7,27.8,20.6,14.7,0,0,0,0,0,3,19.5,32.8,6.94
2/25/2023,qatar,116.68,32.3,23.7,16.5,29.2,21.8,14.6,0,0,0,0,0,3,17.4,24.8,5.66
2/26/2023,qatar,115.27,31.2,24.6,19.9,30.2,23.6,19.1,0,0,0,0,0,3,24.4,38.9,5.25
2/27/2023,qatar,135.81,31,24.3,20.8,29.3,23.1,19.8,0,0,0,0,0,3,31.4,50.8,5.61
2/28/2023,qatar,120.35,29.8,23.1,18.9,26.5,20.9,18,0,0,0,0,0,1,29.7,46.1,6.17
3/1/2023,qatar,114.21,26.3,21.3,17.8,23.2,19.2,16.3,0,0,0,0,0,3,24.7,37.4,4.68
3/2/2023,qatar,108.57,26.5,20.7,15.5,23.2,18.2,13.9,0.2,0.2,0,0,2,51,17.9,31,5.53
3/3/2023,qatar,105.89,27.5,20.2,13.5,24.8,18.2,12,0,0,0,0,0,0,16.5,29.5,4.91
3/4/2023,qatar,114.9,30.5,22.4,16.9,27.8,20.5,16.4,0,0,0,0,0,0,19.5,28.8,5.24
3/5/2023,qatar,120.96,32,24.1,16.4,30.8,22.2,14.7,0,0,0,0,0,0,15.5,22,5.46
3/6/2023,qatar,109.9,33.2,25.5,18.7,31.9,23.1,15.9,0,0,0,0,0,3,13.5,20.9,6.34
3/7/2023,qatar,113.24,34.9,26.4,19.7,32.8,24.2,17.4,0,0,0,0,0,3,20.4,32.4,6.68
3/8/2023,qatar,133.12,34.2,26,19.7,31.4,24,18.5,0,0,0,0,0,3,20,29.2,6.49
3/9/2023,qatar,111.09,35.4,26.6,19.8,30.6,24.5,19.7,0,0,0,0,0,3,25,41,7.4
3/10/2023,qatar,118.48,31.2,25.8,21.6,28.5,23.5,20.2,0,0,0,0,0,3,27.8,40.7,5.69
3/11/2023,qatar,103.37,29.5,23.9,20,28,22.4,18.6,0,0,0,0,0,3,26.8,40.3,6.01
3/12/2023,qatar,133.55,31.5,24.6,18,29.9,23.5,18.3,0,0,0,0,0,3,25.8,39.2,5.9
3/13/2023,qatar,129.46,25.1,22.6,19.1,24.6,22.7,20.4,7.7,7.7,0,0,7,61,25.3,38.2,2.39
3/14/2023,qatar,121.9,28.1,23.2,19,29.4,24.2,20.4,0.3,0.3,0,0,2,51,15.4,23.8,4.19
3/15/2023,qatar,115.5,31.1,24.9,19.5,31.1,25.1,20.7,0,0,0,0,0,3,18.7,28.8,5.6
3/16/2023,qatar,128.95,31.7,24.6,20.2,32.3,24.1,19.3,0,0,0,0,0,2,29.6,49,6.01
3/17/2023,qatar,118.33,26.9,22.2,19,22.6,19.2,17,0,0,0,0,0,1,31.7,49.3,6.62
3/18/2023,qatar,130.55,28.4,22.4,17.3,25.2,20.3,15.9,0,0,0,0,0,3,26,42.5,6.23
3/19/2023,qatar,110.75,32,24.5,18.1,30.1,23.5,18.1,0,0,0,0,0,3,17.8,31,5.58
3/20/2023,qatar,129.21,32.2,25.7,20.7,31.2,24.5,19.5,0,0,0,0,0,1,17.1,31,6.41
3/21/2023,qatar,132.16,26.9,22.4,17.9,21.5,19.8,16.6,0,0,0,0,0,0,40.8,62.3,6.39
3/22/2023,qatar,114.24,26.8,21.5,16.1,24.5,19.8,15.5,0,0,0,0,0,0,21.3,36.7,5.61
3/23/2023,qatar,115.2,25.6,21.2,16.8,22.6,19,14.8,0,0,0,0,0,2,27.5,44.3,5.73
3/24/2023,qatar,106.58,26.6,21,15.4,24,19.3,14.8,0,0,0,0,0,3,23,38.5,5.5
3/25/2023,qatar,113.34,30.2,22.5,15.6,29,21.6,14.8,0,0,0,0,0,0,22.1,36,5.64
3/26/2023,qatar,114.62,30.5,23.3,18.1,28,22.6,18.4,0.3,0.3,0,0,1,51,26.2,41.8,5.04
3/27/2023,qatar,133.86,29,24.6,20.5,29.8,24.8,21.2,0.5,0.5,0,0,1,53,22.1,35.6,5.69
3/28/2023,qatar,109.83,29.4,24.4,19.8,27,22.7,19.9,0,0,0,0,0,3,25,41,6.76
3/29/2023,qatar,134.54,27.3,22.5,18.6,23.6,20.6,18.3,0,0,0,0,0,0,31.1,49.3,6.26
3/30/2023,qatar,120.21,29,23.1,17.7,26.7,21.2,17.2,0,0,0,0,0,1,21.2,36,6.49
3/31/2023,qatar,101.99,31.7,24.8,17.7,28.5,22.2,15,0,0,0,0,0,3,17.2,28.4,6.33
4/1/2023,qatar,123.81,24.8,21.5,18.4,21.5,18.4,14.6,0,0,0,0,0,3,38.8,59.8,6.06
4/2/2023,qatar,106.37,23.2,19.7,17.5,18.2,15.2,13.8,0,0,0,0,0,3,37.9,58.3,6.64
4/3/2023,qatar,116.83,25.1,20.7,17.4,20.1,16.2,13.5,0,0,0,0,0,0,37.7,58.3,7.23
4/4/2023,qatar,108.43,26.9,22.2,17.6,23.5,19.2,15.7,0,0,0,0,0,0,29.3,46.4,6.94
4/5/2023,qatar,125.01,29.8,23.5,17.3,26.2,21,16,0,0,0,0,0,2,26,42.1,6.97
4/6/2023,qatar,108.68,32.2,23.8,15.1,29.7,21.6,13.2,0,0,0,0,0,0,15.4,28.1,6.86
4/7/2023,qatar,131.49,31.4,23.7,15.9,28.2,22.3,15.6,0,0,0,0,0,3,17.4,29.2,5.88
4/8/2023,qatar,122.33,30,24.1,19.6,26.9,22.3,18.6,0,0,0,0,0,3,24.2,38.2,4.59
4/9/2023,qatar,131.71,33,25.2,17.6,29.2,23.2,17.2,0,0,0,0,0,2,22.1,37.1,7.24
4/10/2023,qatar,134,34.5,26.1,17.3,31.9,24.7,18,0,0,0,0,0,3,15.8,28.4,7.02
4/11/2023,qatar,118.36,32.9,26.5,20.6,29.7,24.2,19.5,0,0,0,0,0,3,22,42.8,5.76
4/12/2023,qatar,117.99,35.5,28.1,21.6,34,26.7,20.5,0,0,0,0,0,3,24.6,40.3,8.19
4/13/2023,qatar,118.47,31.5,26.9,22.4,30.4,26.3,21,0.9,0.9,0,0,3,53,31.4,58,6.13
4/14/2023,qatar,120.67,28.9,24.8,22.1,25.7,23.3,19.6,0.2,0.2,0,0,2,51,28.7,44.3,5.79
4/15/2023,qatar,123.97,28,23.9,20.7,23.4,20.5,19,0,0,0,0,0,3,33.8,53.3,7.24
4/16/2023,qatar,131.21,27.5,24,20.8,24.6,21.3,18.2,0,0,0,0,0,3,31.8,50.8,6.63
4/17/2023,qatar,106.12,30.2,24.9,19.3,29.3,24.1,19.4,0,0,0,0,0,3,16.6,30.2,5.73
4/18/2023,qatar,119.56,32.8,26.5,20.8,33,25.7,20.4,0,0,0,0,0,3,15.7,26.3,6.35
4/19/2023,qatar,115.89,31.9,26.1,19.8,29.2,24.2,19.2,0,0,0,0,0,3,16.1,28.1,5.85
4/20/2023,qatar,123.4,32.4,26.7,20.3,30.6,25.2,19.7,0,0,0,0,0,3,16.4,29.2,6.55
4/21/2023,qatar,117.79,34.8,28.1,21.5,34,26.8,21,0,0,0,0,0,1,18.4,27.7,7.41
4/22/2023,qatar,133.64,36.3,28.3,22,35.5,27.6,21.2,0,0,0,0,0,3,14.6,30.2,6.9
4/23/2023,qatar,124.53,36.9,29.8,22.9,35.1,28.1,22.2,0,0,0,0,0,3,25.3,38.5,7.7
4/24/2023,qatar,127.25,38.1,30.4,24.9,37.2,29.4,24.3,0,0,0,0,0,3,25.3,36.4,7.92
4/25/2023,qatar,133.22,35,29.2,24.3,35.1,29.1,24.6,0.1,0.1,0,0,1,51,26.6,41,6.89
4/26/2023,qatar,135.99,31.6,27.2,23.3,29.1,26.7,23.6,0.1,0.1,0,0,1,51,26.1,43.6,5.39
4/27/2023,qatar,118.89,33.9,28,22.9,31,26.2,22.3,0,0,0,0,0,3,27.1,43.6,8.14
4/28/2023,qatar,106.22,36.3,29.1,22,33.7,27.2,20.9,0,0,0,0,0,0,22,36,8.43
4/29/2023,qatar,119.42,38.2,30.8,22.5,36.9,28.8,21.5,0,0,0,0,0,0,16.4,29.2,8.42
4/30/2023,qatar,109.75,39.7,32.2,24.2,37.5,30.4,23.8,0,0,0,0,0,1,19.3,33.8,8.49
5/1/2023,qatar,134.83,39.2,31.1,23,38.7,30.4,22.5,0,0,0,0,0,0,26.3,42.8,8.05
5/2/2023,qatar,114.02,33.4,28.2,24.8,28.5,25,21.9,0,0,0,0,0,0,36.1,55.8,9.96
5/3/2023,qatar,115.8,32.7,27.8,23.7,28,24.7,22.1,0,0,0,0,0,0,36.4,56.2,9.77
5/4/2023,qatar,114.1,33.7,28.3,24.9,29.9,25.4,22.4,0,0,0,0,0,0,35.9,55.1,9.85
5/5/2023,qatar,100.3,32.5,27.5,22.7,27.3,24,21.5,0,0,0,0,0,0,35.3,54.7,9.82
5/6/2023,qatar,115.72,36.5,28.1,20.6,33.2,26.1,19.9,0,0,0,0,0,0,20.9,35.6,8.36
5/7/2023,qatar,109.41,37.4,28.2,18.4,36.1,26.7,18.2,0,0,0,0,0,0,17.2,27,7.36
5/8/2023,qatar,116.06,39.8,31.6,23.6,36.8,29.4,22.2,0,0,0,0,0,3,16.2,27.7,8.69
5/9/2023,qatar,134.56,41.2,32.8,25.6,39,30.9,25,0,0,0,0,0,3,21.5,35.6,9.03
5/10/2023,qatar,137.51,41.8,33,25.9,39.4,31.8,25.8,0,0,0,0,0,0,24,36.4,8.93
5/11/2023,qatar,114.66,40.6,33.2,25,40.7,32.2,24,0,0,0,0,0,3,17.8,27.4,8.04
5/12/2023,qatar,105.49,42.9,34.1,25.6,42.3,32.8,25.8,0,0,0,0,0,0,22.1,34.6,9.2
5/13/2023,qatar,138.86,43.3,35.5,26.7,40.9,33.4,25.1,0,0,0,0,0,0,19.7,33.8,9.34
5/14/2023,qatar,132.68,40.4,33,27.7,37.9,31,25.9,0,0,0,0,0,0,31,49,10.3
5/15/2023,qatar,107.5,35.5,30.7,26.9,31.9,28.2,25.1,0,0,0,0,0,3,32.3,50.8,10.49
5/16/2023,qatar,117.03,38.7,31.9,25.5,36.7,30,24.7,0,0,0,0,0,3,21.2,38.9,8.57
5/17/2023,qatar,106.64,40.8,33.6,26.8,39.4,31.9,25,0,0,0,0,0,2,18.6,30.6,9.15
5/18/2023,qatar,115.13,39.5,33.1,27.3,38.7,31.3,26.6,0,0,0,0,0,3,19.7,31.7,7.28
5/19/2023,qatar,116.36,38.9,33.2,27.8,36.9,31.5,27.5,0,0,0,0,0,3,30.7,45,9.2
5/20/2023,qatar,130.41,40.1,32.2,27.3,40.7,32.6,28,0.5,0.5,0,0,3,51,22.1,50.4,7.15
5/21/2023,qatar,137.25,38.8,33.1,26.8,41,34.4,28.8,0,0,0,0,0,3,18.7,27,7.69
5/22/2023,qatar,115.77,40.5,35.2,30.1,37.4,33.4,29.7,0,0,0,0,0,3,28.3,45.4,9.94
5/23/2023,qatar,123.45,41.8,33.4,26.1,41.6,34.4,28.5,0,0,0,0,0,1,17.9,32.8,7.75
5/24/2023,qatar,114.75,41.6,34.4,25.7,41.2,34.1,26,0,0,0,0,0,3,17.8,29.2,8.29
5/25/2023,qatar,112.64,41.1,35.4,29.2,39.1,34,28.7,0,0,0,0,0,3,25.1,41.4,9.45
5/26/2023,qatar,125.5,41.3,34.6,27.7,41.9,34.2,28.2,0,0,0,0,0,3,22.9,36,9.23
5/27/2023,qatar,121.65,41.5,34.9,28.5,40.3,33.9,28.3,0,0,0,0,0,0,24,39.6,9.8
5/28/2023,qatar,107.79,41.1,34.5,27.3,38.3,33,26.6,0,0,0,0,0,3,25.9,42.1,10.12
5/29/2023,qatar,135.72,40.5,34,27.1,38.4,33.4,28.1,0,0,0,0,0,0,29.9,47.2,10.2
5/30/2023,qatar,118.54,40.1,33.5,27,39.1,34,30.2,0,0,0,0,0,3,33.2,51.8,10.19
5/31/2023,qatar,119.35,39.5,34.7,30.7,37.3,33.7,30.5,0,0,0,0,0,3,36.1,55.4,11.24
